video_id,video_timestamp,video_duration,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,poi_name,poi_address,poi_city
7582916951282814225,2025-12-12T10:32:21,17,PH,19600,545,663,741600,iPhone 15 Plus | #iphone15 #iphone #capcut #techtok #phonerating,False,,veltrixph,𝗩𝗘𝗟𝗧𝗥𝗜𝗫Ⓥ [ 🇵🇭 ],8911,78,954900,141,4520,False,,,
7485258297663065399,2025-03-25T00:00:00,65,MX,7927,306,119,200500,"iPhone 15 Plus, ¿vale la pena? ✅ #telefonos #celulares #smartphone #iphone #apple #iphone15 #iphone15plus #iphone16 #iphone16plus",True,,ggreviewss,GG Reviews,28500,1,1200000,161,1110,False,,,
7580827844528409878,2025-12-06T19:23:50,74,CO,6620,186,98,152200,Vale la Pena el iPhone 15 Plus Para 2026? . . #apple #iphone #iphone15plus #smartphone #techtok ,True,,jtecno.oficial,JTecno,72100,22,3600000,444,955,False,,,
7581395849901591816,2025-12-08T08:08:01,17,ID,175,16,3,21600,Perbedaan iPhone 15 basic vs iPhone 15 plus  #fyp #appleluxury #iphone15 vs #iphone15plus ,False,,appleluxs,Apple Luxury,948700,0,22700000,460,479,True,,,
