video_id,video_timestamp,video_duration,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,poi_name,poi_address,poi_city
7566111880238959880,2025-10-28T03:38:24,14,KH,5550,226,231,158000,iPhone 15 Pro Max 🔥💯 #ក្មេងស្រុកស្រែប្រើរបស់ចិន #iphone #samsung #xiaomi #review ,False,,s.chan720,𝐂𝐡𝐚𝐧🔥,1327,638,42200,29,45700,False,,,
7527084226064174341,2025-07-14T23:31:10,35,EC,21000,1292,249,444400,Visítanos 🤩 en 📍Ambato: Sucre y Luis A. Martínez 📍Latacunga: Pasaje Tovar y Padre Manuel Salcedo 📍 Izamba: Plaza Izamba 📍Riobamba: Av. Daniel Leon Borja y Hotel Zeus 📲🍏 IG: iPhone.land_ec #apple #iphone #appleiphone #serviciotecnico #ecuador #ambato #ambatoecuador #celulares #viral ,False,"iPhone 15 Pro Max 🚀
Consíguelo en iPhoneLand;iPHONE 15 PRO MAX 🤩🍏",iphoneland_ec,IPhoneLand,54600,600,1100000,377,804,False,,,
7589153958363516178,2025-12-29T05:53:28,77,MX,6610,255,122,189600,Respuesta a @dbwfx_ Vale la pena el 15 PRO Max? 📱Lo comprarias en 2026? 🤔 ig: @airphone_mex ,False,"VALE LA PENA?
  15 PRO MAX 📲
  PARA 2026? ✅",airphone_mex,Airphone Méx,300500,277,10100000,1163,2299,False,,,
7517567703679274262,2025-06-19T08:02:17,18,NG,4014,227,174,139400,Replying to @ars117000 iPhone 15pro max #fyp #1mviews #gamingtest #durabilitytest #iphone #titanium ,False,,mrdave_ng0,Mr_Dave,23200,203,2000000,364,33600,False,,,
