video_id,video_timestamp,video_duration,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,poi_name,poi_address,poi_city
7525354915690990870,2025-07-10T07:40:39,17,NG,30300,988,540,1200000,"Replying to @astoris_56  *iPhone 13 Pro – Quick Overview* 📆 *Launch Date:* September 2021   📱 *Display:* 6.1"" Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision   ⚙️ *Chipset:* Apple A15 Bionic (5nm)   💾 *Storage Options:* 128GB / 256GB / 512GB / 1TB – 6GB RAM   📷 *Rear Cameras:*   - 12MP (wide, OIS)   - 12MP (telephoto, 3x zoom)   - 12MP (ultrawide)   - TOF 3D LiDAR scanner   🤳 *Front Camera:* 12MP + SL 3D (depth/Face ID)   🎥 *Video:* 4K@60fps (rear/front), ProRes, Dolby Vision   🔋 *Battery:* 3095mAh, 23W wired, 15W MagSafe   📦 *OS:* iOS 15 (upgradable to iOS 18.5)   💧 *Build:* Ceramic Shield front, stainless steel frame, IP68 ✅ *Pros:*   ✔ Smooth 120Hz display   ✔ Pro-level camera system   ✔ Strong battery life   ✔ Excellent performance   ✔ Solid build + water resistance   ❌ *Cons:*   ✘ No USB-C   ✘ No Touch ID   ✘ Expensive storage upgrades #fyp #1mviews #PhoneReview #durabilitytest #iphone13pro #TechTok #videoviral ",True,,mrdave_ng0,Mr_Dave,23100,203,2000000,364,33200,False,,,
7606799174335581462,2026-02-14T19:05:52,19,DE,21,1,1,648,Iphone 13 pro rating #iphone #apple #ios #edits #smartphone ,False,,joaoedits965,joao🇧🇷🇮🇹,27,16,877,39,864,False,,,
7614170178724629780,2026-03-06T15:49:13,16,QA,420,26,20,15300,@lhsvuiveに返信 Iphone 13 pro | #techtok #iphone #tech #phonerating ,False,,snapdragon.techh,SnapdragonEdits. 🇵🇭,3274,56,213100,274,11000,False,,,
7543655422272507142,2025-08-28T15:15:53,15,KZ,4006,206,87,119800,Apple iPhone 13 Pro #car #edit #chipset #os #camera #battery #charge #build #appleiphone13pro,False,1.3M(V10);Chipset ;OS;Camera ;Battery ;Charge ;Build ,zhanibek_018_,𝐌𝐈𝐍𝐎𝐋,2216,12,164700,9,3892,False,,,
