video_id,video_timestamp,video_duration,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,poi_name,poi_address,poi_city
7600940255314890004,2026-01-30T00:10:26,48,PE,872,226,122,53600,Pedido al link del perfil #iphone17 #tiendatelefonoscelulares #deliblumoviles #telefonosnuevos ,False,"www.deliblumoviles.com.pe 
936 548 441 - 933 945 382 ;iPhone 17 - 256 gb 
s/. 3,300 ;Remate 
Iphone 17 - 256 gb 
3,300 soles 
Hasta agotar stock ",deliblumoviles.com.pe,deliblumoviles.com.pe,58800,6,197300,563,4104,False,,,
