video_id,video_timestamp,video_duration,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,poi_name,poi_address,poi_city
7512228678827281720,2025-06-04T22:44:04,45,AR,408100,36800,3126,6100000,"El mejor iPhone? El iPhone 13 Pro Max es el mejor calidad-precio para este 2025. Está bajando de precio hasta parecer un gama media, pero ofrece la mejor cámara de su rango y una pantalla de 120 Hz (mientras que el iPhone 16 sigue en 60 Hz), haciendo todo mucho más fluido. Sin dudas el mejor para este año si no queres gastar mucho dinero. Mandame un mensaje y te paso el precio!  #Apple #iPhone",False,,iphoneglory1,iphoneglory1,106700,0,4200000,97,921,False,,,
7600392925557640468,2026-01-28T12:46:21,19,PH,6498,370,148,211800,"•||[Apple Iphone 13 Pro Max, review.😀🔥]||• #AppleIphone13ProMax#specs#rate#phonkcarsedit#antutu ",False,,aaltheeeaaa,𝐀𝐥𝐭𝐡𝐞𝐚🦋l🫦,3740,568,224500,61,1498,False,,,
7514976043984342278,2025-06-12T08:25:19,17,PE,285500,9514,4002,5200000,"•IPhone 13 Pro Max Is here 🥇. ""Just perfect""... •The iPhone 13 Pro Max was Apple's flagship model, known for its powerful performance and impressive battery life. It features a 6.7-inch Super Retina XDR display with ProMotion, offering an adaptive refresh rate of up to 120 Hz for exceptional smoothness. With a resolution of 2778 x 1284 pixels and a peak brightness of 1200 nits in HDR, it ensures vibrant colors and deep blacks. At its core, Apple's A15 Bionic chip delivers formidable performance. Its 6-core CPU and 5-core GPU, along with a 16-core Neural Engine, ensure the device handles any demanding app or game with ease. The 12 MP Pro camera system is one of its strong suits. It includes a telephoto lens (3x optical zoom), a wide-angle lens with a larger sensor for better light capture, and an ultra-wide-angle lens with autofocus for macro photography. The 12 MP TrueDepth front camera completes the setup. Notable features include Cinematic Mode for videos with adjustable depth of field, Photographic Styles, and Night Mode available across all cameras. It can also record ProRes video up to 4K at 30 fps and HDR video with Dolby Vision up to 4K at 60 fps. The iPhone 13 Pro Max's battery is renowned for its long duration, offering up to 28 hours of video playback. It supports fast charging, as well as MagSafe and Qi wireless charging. In terms of design, it features flat edges and is built with premium materials. It boasts an IP68 rating for water and dust resistance. Its dimensions are 160.8 mm (height), 78.1 mm (width), and 7.65 mm (thickness), weighing 240 grams. In summary, the iPhone 13 Pro Max remains an excellent choice for those seeking a high-performance smartphone with an advanced camera system and long-lasting battery. #iphone #iphone13promax  #iphone13 #iphone13pro #tecnologia #edit #cell #celular #foryoupage #fyp #paratii #car #apple",False,,brunitozzz18,AngeliTo💸  ✓,8875,4,1600000,37,19700,False,,,
7539693571541110072,2025-08-17T23:01:57,33,AR,52400,6465,189,899100,"El mejor iPhone calidad-precio para este año! El iPhone 13 Pro Max tiene excelentes cámaras, pantalla de 120 Hz, un muy buen rendimiento y batería que dura todo el día. Y lo mejor hoy lo conseguís al precio de un gama media. Seguinos en @visiontech_ar #apple #iphone #visiontech_ar #argentina",False,,visiontech_ar,Vision Tech,22100,39,1400000,65,97,False,,,
