video_id,video_timestamp,video_duration,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,poi_name,poi_address,poi_city
7602460833225903381,2026-02-03T02:30:57,67,PE,12000,781,127,333800,Vale la pena el iPhone 15 pro para 2026 #TuManzana #iphone #apple #iphone15pro ,False,,tumanzana.peru,TuManzana,1581,6,89400,224,1711,False,,,
7576046804442139934,2025-11-23T22:11:17,57,US,51200,2848,988,930900,"Un iPhone, que por su precio está buenísimo y no pienso discutirlo !! #iPhone #iPhoneTips #iPhonesHacks #iPhone15Pro ",True,,yendrycayo_official,YendryCayo,1800000,20,26600000,726,2128,False,,,
7582998508060380438,2025-12-12T15:47:10,56,ES,61800,4569,312,1300000,¿iPhone 15 Pro o iPhone 16? 📲#iPhoneOriginal #Apple #iphone ,False,,soymobilepro,MobilePro | iPhones Originales,6759,1,449400,63,20,False,,,
7612258339233221910,2026-03-01T12:10:13,62,ES,1970,118,13,38800,iPhone 15 Pro en 2026…?🚀📲#iPhoneOriginal #iphone #Apple ,False,,soymobilepro,MobilePro | iPhones Originales,6759,1,449400,63,20,False,,,
