video_id,video_timestamp,video_duration,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,poi_name,poi_address,poi_city
7600940922511068424,2026-01-30T00:12:54,9,MX,134,4,15,15500,i'm Rating Your Phone  - Iphone 16 Pro #fyp #shorts #foryou #apple #iphone16pro ,False,,reviews.um,REVIEWS UM,362,21,53700,72,117,False,,,
7604550544987933974,2026-02-08T17:40:04,70,ES,6598,454,103,154000,iPhone 16 Pro en 2026…?✅📲#iPhoneOriginal #iphone #Apple ,False,,soymobilepro,MobilePro | iPhones Originales,6759,1,449400,63,20,False,,,
7598971282289347861,2026-01-24T16:49:43,10,SG,26300,773,283,439300,let’s buy an iphone 16 pro in 2026! #apple #iphone16pro #cameracontrol #appleintelligence #fyp ,False,"let’s buy an
iphone 16 pro
in 2026!;5x periscope telephoto
📷;48mp wide and ultrawide
📸;1080p and 4k
at 120fps
📹;apple intelligence
🤓;good battery life
🔋",sigmaatechh,sigmaa📱,45700,15,9800000,452,117700,False,,,
7417668513692765446,2024-09-23T03:02:28,82,MX,45600,2317,609,1300000,Este es el nuevo iPhone 16 PRO en su nuevo color Titanio del Desierto y estás son todas sus características. #iphone16pro #iphone16promax #iphone #queiphonecomprar #ios #ios18 #iphone16 #review #telefono ,False,,ax_diaz,AXDIAZ,1000000,38,29600000,1080,1759,False,,,
