video_id,video_timestamp,video_duration,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,poi_name,poi_address,poi_city
7298409503450565894,2023-11-13T19:30:00,88,MX,363800,7462,4521,6900000,NO COMPRES el iPhone 15 Pro Max sin ver este video #celulares #smartphones #smartwatch#tecnologia #isamarcial #review #unboxing #buenoymalo #iphone #iOS #iphone15 #iphone15pro#iphone15promax,False,,isa_marcial,Isa Marcial,5200000,239,236300000,2122,576,True,,,
7580503951947091221,2025-12-05T22:27:19,70,MX,6332,293,227,142800,El 15 Pro Max es mejor que los modelos actuales 😱.                #iphone15promax #apple #applemexico #reviewiphone15promax #iphonetricks ,False,"iPHONE 15 PRO MAX 
EL MEJOR DE TODOS ",prime.phonesmx,Prime Phones,824,8,42200,18,130,False,,,
7611264799237868822,2026-02-26T19:54:47,64,GB,3656,125,27,65400,Which Phone Should i Do Next? #fyp #viral #iphone #specs #48MP ,False,"iPhone 15 Pro Max in 
2026?;Camera specs:;Main 48MP 12MP Telephoto 
& 12MP Ultra Wide;Durable 
Titanium Frame;Action Button ;Records video at 
4K 60fps;Zooms into 25x Max ;Apple Intelligence ;Dynamic Island;Will be supported until
2028;120 Hertz Oled Display;iPhone 15 & above can charge
other devices (wired);USB Type C for
charging and data transfers;Always On Display;Very stable battery (95% and lasts 
all day even with extreme 
usage);Satellite Connectivity ;MagSafe",techl20,14 Pro Hype 📱,4854,352,705400,149,82700,False,,,
7611264799237868822,2026-02-26T19:54:47,64,GB,3656,125,27,65400,Which Phone Should i Do Next? #fyp #viral #iphone #specs #48MP ,False,"iPhone 15 Pro Max in 
2026?;Camera specs:;Main 48MP 12MP Telephoto 
& 12MP Ultra Wide;Durable 
Titanium Frame;Action Button ;Records video at 
4K 60fps;Zooms into 25x Max ;Apple Intelligence ;Dynamic Island;Will be supported until
2028;120 Hertz Oled Display;iPhone 15 & above can charge
other devices (wired);USB Type C for
charging and data transfers;Always On Display;Very stable battery (95% and lasts 
all day even with extreme 
usage);Satellite Connectivity ;MagSafe",techl20,14 Pro Hype 📱,4854,352,705400,149,82700,False,,,
