video_id,video_timestamp,video_duration,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,poi_name,poi_address,poi_city
7613506610610179336,2026-03-04T20:54:10,19,PE,3057,122,25,88100,Vale la pena el iPhone 14 Pro? 🤔📱 #iphone #iphone12 #iphone13 #iphone14pro #iphone15pro 🔴 características del iPhone 14 Pro ,False,"¿VALE LA PENA EL
   IPHONE 14 PRO?",awperu,AW Seminuevos - iPhone,474500,2,19400000,2067,2667,False,,,
7566307705527258390,2025-10-28T16:18:17,54,ES,46000,3521,231,745800,iPhone 14 Pro en 2025?? 📲 #iPhoneOriginal #iphone #Apple ,False,,soymobilepro,MobilePro | iPhones Originales,6759,1,449400,63,20,False,,,
7599060132164537618,2026-01-24T22:34:31,28,AR,2629,289,57,50200,El iPhone 14 Pro es el mejor calidad precio En @auradeimportados tenés los mejores modelos de iPhones con la mejor calidad de todo Belgrano. Además con la compra de tu iPhone te llevas accesorios de regalo. Seguinos @auradeimportados #apple #iphone #auradeimportados #argentina,False,,aura.de.importado,Aura de Importados,197,95,16800,12,74,False,,,
7459811863740632325,2025-01-14T16:40:05,5,BR,20300,1688,84,426200,iPhone 14 Pro Space Black 🖤 Câmera top: Fotos e vídeos incríveis em qualquer situação. Desempenho rápido: Tudo roda super liso com o chip A16 Bionic. Tela de cinema: Cores vibrantes e detalhes nítidos para uma experiência visual incrível. Quer saber mais algo sobre o 14 pro space black ? #celular #celulares #smartphone #iphone14pro #iphone14prospaceblack #14pro #iphone #apple #vaiprofycaramba ,False,,tectrevor5,TecTrevor,7962,43,571000,219,611,False,,,
