video_id,video_timestamp,video_duration,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,poi_name,poi_address,poi_city
7527410387956829446,2025-07-15T20:36:51,80,IT,2151,578,87,448800,#16promaxvs17promax ,False,16 pro max 🆚 17 pro max ,originalgroup5,Original Group Electronics 🔥,247100,1,1300000,926,5061,False,,,
7435502510804061458,2024-11-10T04:27:20,48,AU,88,7,9,15200,These are my thoughts on the iPhone 16 Pro Max’s new 48MP ultrawide camera. 📸‌ Watch my full review on YouTube 📺 #iphone16promax #ultrawidecamera #iphone16procamera #techtok #iPhone16 #apple #creatorsearchinsights @apple ,False,,pouyaazizz,Pouya Aziz | Tech,8211,119,634000,552,6301,False,,,
7418607356092648737,2024-09-26T14:00:00,14,GB,160,21,7,13500,"Apple iPhone 16 Pro Max 🎥 @tttechnologyuk  ✔ 6.9"" 120Hz OLED Display ( 2,000 nits ) ✔ Apple A18 Pro ✔ Up To 1TB Storage ✔ 48MP Primay Camera ✔ 12MP Selfie Camera ✔ 33 Hours Of Playback ✔ iOS 18 #iphone16promax #iphone16pro #iphone16 #iphone #apple #appleiphone #ios #ios18 #newiphone16 #phone #smartphone #mobilephone #tech #technology #tttechnology #fyp #foryoupage",False,,tttechnologyuk,Andy Bowyer,169900,50,5400000,1103,245,False,,,
7598001833176501511,2026-01-22T02:07:42,103,PE,2735,105,84,88100,"📊 Comparativa del iPhone 17 Pro Max y el iPhone 16 Pro Max. En este video analizo las diferencias de hardware y especificaciones entre el iPhone 17 Pro Max y el 16 Pro Max. 🔹 Pantalla: ambos con OLED de 6.9”, LTPO 1–120 Hz. El salto está en el brillo: 2,000 nits vs 3,000 nits, clave para uso en exteriores. 🔹 Rendimiento: A18 Pro frente a A19 Pro, con un aumento significativo de memoria: 8 GB vs 12 GB de RAM, pensado para multitarea y juegos exigentes. 🔹 Cámaras: teleobjetivo pasa de 12 MP a 48 MP, zoom óptico de 5x a 4x, pero con zoom digital hasta 40x y menos ruido. Cámara frontal sube de 12 MP a 18 MP. 🔹 Video: Apple Log 2, Open Gate y mejor aprovechamiento del sensor para flujos profesionales. 🔹 Carga: el 17 Pro Max sube a 40 W por cable y estandariza 25 W inalámbricos (MagSafe y Qi2). 🔹 Diseño térmico: cambio de titanio a aluminio forjado y uso de cámara de vapor para mejorar el rendimiento sostenido. Conclusión: no es un cambio disruptivo, pero sí una optimización clara en brillo, memoria y fotografía, que marca la evolución técnica del enfoque “Pro” de Apple. ▶️ Mira el video completo y evalúa con datos si el salto justifica el cambio. #tecnología #visióngeek #iphone17promax #iphone16promax #iphone ",False,,visiongeek.pe,visiongeek.pe,50200,45,658000,521,1334,False,,,
